,Fecha,T3_TipoDato,T3_Periodo,Anyo,Valor
878,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,18155.0
879,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,22427.0
880,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,10521.0
881,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,11906.0
882,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,13175.0
883,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,5993.0
884,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,7182.0
885,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,5465.0
886,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2248.0
887,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3217.0
888,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1658.0
889,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,548.0
890,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1110.0
891,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,753.0
892,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,177.0
893,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,576.0
894,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,269.0
895,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,66.0
896,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,203.0
897,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,79.0
898,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,15.0
899,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,64.0
900,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,23818.0
901,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,11461.0
902,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,12357.0
903,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,624.0
904,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,323.0
905,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,301.0
906,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,904.0
907,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,455.0
908,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,449.0
909,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,981.0
910,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,514.0
911,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,467.0
912,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,787.0
913,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,385.0
914,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,402.0
915,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,757.0
916,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,317.0
917,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,440.0
918,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1127.0
919,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,490.0
920,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,637.0
921,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1370.0
922,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,590.0
923,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,780.0
924,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1441.0
925,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,631.0
926,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,810.0
927,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1798.0
928,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,816.0
929,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,982.0
930,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1784.0
931,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,840.0
932,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,944.0
933,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1658.0
934,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,774.0
935,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,884.0
936,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1802.0
937,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,885.0
938,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,917.0
939,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1710.0
940,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,869.0
941,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,841.0
942,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2025.0
943,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,991.0
944,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1034.0
945,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2045.0
946,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1026.0
947,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1019.0
948,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1692.0
949,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,865.0
950,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,827.0
951,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,852.0
952,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,461.0
953,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,391.0
954,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,317.0
955,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,164.0
956,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,153.0
957,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,144.0
958,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,65.0
959,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,79.0
960,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,16952.0
961,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,7028.0
962,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,9924.0
963,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,613.0
964,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,281.0
965,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,332.0
966,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,775.0
967,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,412.0
968,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,363.0
969,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,862.0
970,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,403.0
971,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,459.0
972,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,802.0
973,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,372.0
974,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,430.0
975,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,828.0
976,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,404.0
977,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,424.0
978,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1245.0
979,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,495.0
980,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,750.0
981,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1657.0
982,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,589.0
983,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1068.0
984,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2076.0
985,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,741.0
986,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1335.0
987,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2453.0
988,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,944.0
989,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1509.0
990,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1786.0
991,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,795.0
992,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,991.0
993,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1315.0
994,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,621.0
995,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,694.0
996,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,934.0
997,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,402.0
998,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,532.0
999,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,766.0
1000,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,268.0
1001,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,498.0
1002,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,473.0
1003,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,176.0
1004,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,297.0
1005,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,212.0
1006,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,78.0
1007,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,134.0
1008,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,90.0
1009,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,34.0
1010,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,56.0
1011,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,37.0
1012,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,9.0
1013,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,28.0
1014,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,16.0
1015,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1.0
1016,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,15.0
1017,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,12.0
1018,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3.0
1019,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,9.0
1020,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,57129.0
1021,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,24861.0
1022,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,32268.0
1023,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2005.0
1024,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1037.0
1025,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,968.0
1026,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2393.0
1027,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1234.0
1028,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1159.0
1029,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2193.0
1030,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1144.0
1031,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1049.0
1032,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1917.0
1033,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,947.0
1034,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,970.0
1035,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2482.0
1036,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1002.0
1037,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1480.0
1038,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,4843.0
1039,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1822.0
1040,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3021.0
1041,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,6730.0
1042,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2549.0
1043,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,4181.0
1044,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,7466.0
1045,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2756.0
1046,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,4710.0
1047,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,7902.0
1048,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3049.0
1049,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,4853.0
1050,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,6398.0
1051,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2882.0
1052,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3516.0
1053,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3871.0
1054,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1908.0
1055,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1963.0
1056,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2728.0
1057,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1440.0
1058,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1288.0
1059,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2008.0
1060,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1011.0
1061,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,997.0
1062,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1615.0
1063,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,796.0
1064,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,819.0
1065,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1105.0
1066,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,540.0
1067,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,565.0
1068,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,765.0
1069,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,400.0
1070,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,365.0
1071,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,474.0
1072,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,237.0
1073,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,237.0
1074,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,158.0
1075,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,81.0
1076,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,77.0
1077,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,76.0
1078,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,26.0
1079,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,50.0
1080,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,678437.0
1081,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,306311.0
1082,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,372126.0
1083,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,23112.0
1084,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,11789.0
1085,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,11323.0
1086,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,31475.0
1087,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,16091.0
1088,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,15384.0
1089,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,32745.0
1090,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,16592.0
1091,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,16153.0
1092,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,27240.0
1093,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,13568.0
1094,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,13672.0
1095,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,26828.0
1096,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,11558.0
1097,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,15270.0
1098,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,36143.0
1099,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,15224.0
1100,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,20919.0
1101,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,46827.0
1102,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,19193.0
1103,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,27634.0
1104,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,53993.0
1105,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,21044.0
1106,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,32949.0
1107,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,53251.0
1108,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,21554.0
1109,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,31697.0
1110,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,49032.0
1111,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,20786.0
1112,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,28246.0
1113,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,48946.0
1114,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,22210.0
1115,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,26736.0
1116,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,50479.0
1117,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,22996.0
1118,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,27483.0
1119,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,51041.0
1120,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,22966.0
1121,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,28075.0
1122,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,45599.0
1123,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,20686.0
1124,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,24913.0
1125,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,42939.0
1126,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,20255.0
1127,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,22684.0
1128,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,33420.0
1129,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,16972.0
1130,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,16448.0
1131,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,16646.0
1132,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,8538.0
1133,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,8108.0
1134,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,6380.0
1135,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3239.0
1136,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3141.0
1137,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2341.0
1138,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1050.0
1139,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1291.0
1140,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,284037.0
1141,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,145662.0
1142,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,138375.0
1143,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,4701.0
1144,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2479.0
1145,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2222.0
1146,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,6102.0
1147,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3121.0
1148,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2981.0
1149,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,6817.0
1150,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3526.0
1151,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3291.0
1152,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,6598.0
1153,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3337.0
1154,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3261.0
1155,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,8590.0
1156,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,3840.0
1157,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,4750.0
1158,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,10002.0
1159,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,4677.0
1160,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,5325.0
1161,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,11802.0
1162,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,6086.0
1163,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,5716.0
1164,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,12209.0
1165,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,6348.0
1166,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,5861.0
1167,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,13748.0
1168,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,7022.0
1169,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,6726.0
1170,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,14858.0
1171,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,7770.0
1172,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,7088.0
1173,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,21154.0
1174,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,11007.0
1175,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,10147.0
1176,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,27980.0
1177,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,14244.0
1178,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,13736.0
1179,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,29183.0
1180,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,14904.0
1181,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,14279.0
1182,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,29761.0
1183,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,15012.0
1184,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,14749.0
1185,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,32212.0
1186,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,16489.0
1187,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,15723.0
1188,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,27930.0
1189,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,14830.0
1190,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,13100.0
1191,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,13454.0
1192,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,7344.0
1193,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,6110.0
1194,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,5066.0
1195,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2750.0
1196,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,2316.0
1197,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,1870.0
1198,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,876.0
1199,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,994.0
1200,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,11655.0
1201,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,5843.0
1202,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,5812.0
1203,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,197.0
1204,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,99.0
1205,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,98.0
1206,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,375.0
1207,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,188.0
1208,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,187.0
1209,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,473.0
1210,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,236.0
1211,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,237.0
1212,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,460.0
1213,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,224.0
1214,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,236.0
1215,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,458.0
1216,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,201.0
1217,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,257.0
1218,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,466.0
1219,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,186.0
1220,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,280.0
1221,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,456.0
1222,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,208.0
1223,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,248.0
1224,2023-01-01T00:00:00.000+01:00,Final value,"January 1st,",2023,460.0
